Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDB17,OUT035,2804.0696943372554
FDM40,OUT049,2209.8006532382174
FDV46,OUT045,2227.300922950771
FDQ44,OUT049,1902.454098309219
NCD42,OUT046,764.9124943486379
DRH37,OUT046,2428.39621110901
FDR10,OUT018,2473.164637572562
NCD06,OUT027,1444.2051118882
FDI53,OUT046,2397.1313457235656
FDG16,OUT035,3330.9733095471192
DRB25,OUT046,1690.7626151327809
FDY09,OUT046,2583.3076596974893
FDX48,OUT045,2415.3063491943667
FDC03,OUT010,1652.2424138497581
FDT47,OUT035,1600.895506763264
FDW44,OUT027,4398.7946590965
FDT24,OUT017,1339.8228192792853
FDT12,OUT019,1139.3729204517085
NCS38,OUT035,1863.2329544797597
FDO39,OUT035,2844.8498691566774
FDA13,OUT046,786.2374653892853
FDO48,OUT035,3395.7394127018806
DRJ01,OUT017,2518.2934785806483
FDD53,OUT018,747.2603925064057
NCT05,OUT049,3773.875371617123
FDQ51,OUT045,893.9878993598736
FDU60,OUT013,2690.7330623914863
FDC59,OUT046,1097.0190695782946
FDP36,OUT035,997.036503224756
NCM19,OUT017,1850.8013526396949
FDL16,OUT035,890.9124876810022
FDE50,OUT018,2692.4200093840973
NCR18,OUT013,818.1344022406804
NCD30,OUT035,1628.1664867167906
FDH31,OUT013,1676.0138420560893
FDD56,OUT019,815.7621895400362
FDC47,OUT049,3417.556096436959
FDZ21,OUT045,1589.1535595198054
FDM01,OUT049,1684.3211531818633
FDF24,OUT013,1408.8758975236324
FDW23,OUT017,797.497290087691
FDY52,OUT018,904.9974792029045
DRH37,OUT027,4223.2793306710155
DRO47,OUT027,3039.2809707156202
FDR25,OUT049,3911.359505356531
FDQ24,OUT027,6303.663786391271
DRJ51,OUT018,3567.7139722062725
NCU06,OUT035,3519.352170107911
NCV18,OUT018,1229.0465318756178
NCC06,OUT027,3372.8175535447963
FDZ01,OUT018,1672.2749678198006
FDT14,OUT017,1976.812622790919
FDD11,OUT019,1288.302238615075
FDN09,OUT017,3741.236937509828
NCO18,OUT010,1671.0470151064144
FDZ50,OUT045,2857.8509933528226
FDS44,OUT013,3819.8139134881667
FDI36,OUT045,3057.4321682687028
FDA26,OUT010,1797.821394135467
NCY53,OUT049,1811.1409334514742
FDF32,OUT049,3001.751388665193
FDF59,OUT010,1147.0026115040816
FDB20,OUT046,1274.1121114169305
DRH11,OUT035,1053.679852678093
FDT03,OUT049,2796.5506816069724
NCH06,OUT035,3742.965711137541
FDR55,OUT049,2850.810177005662
FDI10,OUT035,2692.0579632850527
FDZ12,OUT045,2252.3642368569267
FDM12,OUT049,2844.4330218957843
DRB25,OUT045,1778.2347001054763
NCS41,OUT013,2946.779078503614
NCT53,OUT049,2492.556102904221
NCD55,OUT013,750.8229408640989
FDY08,OUT049,2215.898621855173
NCP55,OUT049,1038.51327720847
FDA33,OUT013,2397.557799522067
FDQ33,OUT013,2422.603529576461
FDE45,OUT027,4609.051205096207
FDT26,OUT013,1983.3349401689443
NCV53,OUT049,3537.71091502206
FDK60,OUT027,2662.2561333013246
NCJ29,OUT046,1376.3162741191106
FDI15,OUT045,4011.5573077877348
FDX21,OUT013,1826.2826449736099
FDV49,OUT019,1354.211378583862
DRO59,OUT046,1291.7100368661374
FDZ14,OUT045,1981.9744114728041
FDP32,OUT027,3338.0146033532333
FDC33,OUT017,3091.7038647601275
FDT14,OUT010,1050.2167037760635
NCN54,OUT027,2209.3761551638695
FDR57,OUT027,4032.7677248946015
DRK12,OUT046,702.4034940121085
FDX52,OUT049,2945.3604463476822
FDX08,OUT010,1689.2922377417833
FDP10,OUT010,445.5726468112855
NCP50,OUT045,1363.5024729568863
NCL06,OUT013,4130.623191276305
FDP25,OUT013,3507.5524348159897
FDE53,OUT013,1743.0556846224206
FDL27,OUT017,1192.9597432624946
FDC35,OUT049,3116.4968118319775
DRJ47,OUT010,1224.9208127434654
FDD16,OUT018,1001.0798403623892
NCN42,OUT049,2275.250224051658
FDC38,OUT027,3500.095964512797
NCO07,OUT045,3257.130143647162
FDQ20,OUT049,818.0784689924892
FDI32,OUT046,1762.2648094421245
FDN20,OUT010,1048.534799986247
DRJ51,OUT027,5795.423896487784
FDU08,OUT045,1636.1174568655522
DRN37,OUT019,779.9346447741814
FDD05,OUT010,552.3469591614639
FDW15,OUT046,2234.475801851099
FDI52,OUT046,1903.5661678435324
DRM11,OUT049,3838.764082359572
NCO06,OUT045,694.0859735382876
FDU38,OUT049,2884.453583470797
FDU59,OUT018,2313.896178390954
FDJ10,OUT046,2085.278340804624
FDM13,OUT049,2090.3292434721297
NCJ30,OUT019,783.3034963188807
FDM45,OUT018,1910.3539703667052
FDP36,OUT045,962.9756476577966
NCD30,OUT010,243.23877212710659
FDN48,OUT017,1598.8089854683526
FDY32,OUT049,2479.926815691762
FDU47,OUT046,2143.586678509382
FDF17,OUT019,964.1400018219724
FDP34,OUT017,2501.0095005345324
FDA47,OUT049,2519.854089788758
DRD27,OUT027,2688.3120464819913
FDW38,OUT045,1002.994524935531
FDZ15,OUT019,497.37700676303893
FDZ03,OUT027,4792.439816564073
NCN19,OUT049,2863.9663348797185
FDG02,OUT035,2952.642756657846
FDS31,OUT035,2850.0588396902763
FDW43,OUT019,1142.9463435923392
FDZ47,OUT010,81.94463157362861
FDO57,OUT017,2535.4451998517743
NCL07,OUT013,738.693754749612
NCV42,OUT013,1824.979710234942
FDP40,OUT017,1843.9017651680824
FDP48,OUT019,883.292350049685
FDH21,OUT017,2547.6781306035205
NCP02,OUT049,1100.8222278578314
FDK24,OUT049,916.3026404231123
FDC41,OUT045,1315.7431488619861
FDF08,OUT017,1489.6300771871672
FDO49,OUT017,1002.3670956879614
FDS56,OUT027,6537.601914135463
FDX46,OUT018,1112.2489942762145
FDQ07,OUT013,3524.0671001049004
FDC32,OUT010,400.7450218759186
FDT21,OUT019,1262.014190375296
FDG58,OUT045,2453.026479846403
FDW14,OUT049,1460.1152439570128
DRA12,OUT027,3669.176854746227
FDV27,OUT013,1490.8097815706765
DRD25,OUT013,1849.9804676939063
DRF48,OUT027,4770.258812287257
FDX24,OUT017,1576.1995722722143
DRJ51,OUT046,3305.22324747694
FDE45,OUT045,2805.847039719834
FDE14,OUT046,1611.1913646303794
FDG53,OUT045,2209.8142352654654
FDT08,OUT046,2239.662843063587
DRC27,OUT027,6208.875726795992
FDG20,OUT035,2765.937470133014
FDC21,OUT046,1704.4518486017357
FDV31,OUT018,2757.2148766782407
FDB58,OUT045,2253.150617508747
FDV23,OUT046,1919.043084214988
FDA25,OUT019,392.22481380392355
FDC15,OUT046,2357.8243237399115
FDU47,OUT049,2183.0424164710666
FDE23,OUT013,845.421414038311
FDS08,OUT013,2841.916906565917
FDW03,OUT027,2821.9014304073653
FDJ60,OUT018,2358.867347366291
FDM34,OUT017,2091.688384353779
FDW33,OUT013,1755.761291962031
FDZ40,OUT013,967.6059130019694
FDE33,OUT018,1160.2163526287297
NCC06,OUT010,669.1585419073588
FDU11,OUT046,1829.8442650011286
FDL44,OUT017,2576.306116455199
NCZ29,OUT017,2073.3293825118412
FDG28,OUT010,2215.7467179000514
FDL12,OUT018,1043.5914682649588
FDD52,OUT017,1804.8841530468533
FDO15,OUT013,1241.5667666557438
NCN29,OUT027,1515.373322356335
FDW36,OUT013,1793.0694584579905
FDB21,OUT046,3429.632761313689
FDZ28,OUT013,2099.746812316676
FDY10,OUT035,1877.7545657999526
DRG39,OUT017,1017.4003002315278
FDN28,OUT013,1699.8823809808237
FDV15,OUT035,1739.8142790892316
DRI13,OUT035,3348.2990043826594
FDH20,OUT046,1539.9424462111815
FDY51,OUT013,3523.5195888349053
FDE16,OUT013,3326.5879359513056
FDX40,OUT018,773.4623213651994
FDC48,OUT018,1335.6746481303067
FDS14,OUT046,2322.2529320246404
FDX56,OUT017,3233.8193107857105
FDI10,OUT046,2526.646612131791
FDI14,OUT013,2324.8953969641007
DRM48,OUT013,686.8103298638359
NCH07,OUT027,4111.870951022458
FDY26,OUT013,3354.874144701723
FDD02,OUT027,3170.496023204811
FDM12,OUT046,2750.70941544635
DRF01,OUT010,729.0198937195505
FDV36,OUT046,1932.4625583508166
DRI59,OUT013,3569.6107750043257
FDV03,OUT018,2371.428348609639
FDO39,OUT017,2860.8248737955764
NCB07,OUT018,2869.2940393748454
FDH38,OUT027,3098.515791385502
FDZ13,OUT035,951.3490478099775
NCZ30,OUT046,1876.8413673909333
NCA06,OUT035,739.1026218770035
FDB04,OUT049,1477.9693485158323
FDN50,OUT013,1561.1462918656707
NCG06,OUT049,3781.1751621469566
NCY17,OUT018,721.8456192035403
FDC23,OUT046,2623.354924007528
FDK33,OUT049,3172.428413873303
FDR03,OUT049,3123.459380769519
FDZ07,OUT045,1147.3268453605042
FDO38,OUT013,1336.8310571550442
FDS59,OUT046,1701.955333217282
DRM11,OUT019,1334.5031185173232
FDX52,OUT027,4960.020129329836
DRJ35,OUT018,1059.2563670133966
NCP53,OUT046,3429.8286653896807
FDW15,OUT019,669.020950025553
DRI47,OUT045,2290.2452309695
DRZ11,OUT035,2000.6902323817494
FDS02,OUT013,3152.417489960675
DRD49,OUT018,3642.5684154558735
FDW38,OUT049,993.336885333505
FDR21,OUT019,843.4666867247452
FDE40,OUT013,1113.9324591056452
FDI02,OUT045,1822.291125423602
FDQ04,OUT045,801.8843724855963
FDY14,OUT017,4046.0706876052795
NCT54,OUT046,1545.8872761443117
DRD25,OUT017,1842.4533468256468
DRE01,OUT045,3680.2782505877412
FDJ12,OUT010,1816.068026667697
NCZ05,OUT049,1703.3553387296115
DRB25,OUT019,429.2797881453689
NCC31,OUT045,2475.1504148894246
FDM16,OUT045,1318.136985937634
DRG11,OUT049,1724.98307214392
FDV24,OUT027,3875.496759224744
FDV43,OUT046,861.7087801801242
FDG05,OUT018,2467.681216053452
FDV23,OUT010,1087.3088042480533
FDI58,OUT018,1428.6388851308675
FDQ11,OUT017,3926.430220254858
FDC05,OUT027,5033.500938616812
FDF40,OUT013,3926.8305617741025
FDU02,OUT018,3535.162490859762
FDT32,OUT013,2990.7455765626155
NCF06,OUT017,3971.7572610799525
FDT46,OUT013,925.3410935592724
FDR58,OUT010,342.5968191079626
FDY04,OUT046,2407.886113952782
FDT58,OUT045,2615.2726787163474
FDE46,OUT049,2352.1435691287315
DRH11,OUT017,1044.7270015154872
DRI51,OUT046,2524.6572637881345
FDC35,OUT017,3186.6766268944557
FDP45,OUT035,3842.5982002832893
FDC45,OUT017,2667.9930316926193
FDU01,OUT045,2844.0852919975127
FDJ53,OUT010,1033.584490427058
FDJ46,OUT017,2737.7345470336186
FDX07,OUT013,2967.9261225153496
NCI30,OUT049,3647.599098679064
FDE47,OUT027,3286.6530657257326
FDV48,OUT045,1359.7311738489275
FDN16,OUT019,392.22481380392355
FDM52,OUT013,2382.8736872894847
FDA32,OUT027,5504.6252795098935
FDH05,OUT017,3567.063283272564
FDW25,OUT010,45.44698932829442
FDQ09,OUT046,1771.1335804568978
NCM17,OUT010,43.95006778970719
DRM59,OUT046,2293.5031442503378
FDV47,OUT027,2335.7808121633548
DRE15,OUT035,1311.467619638319
FDS25,OUT010,551.0493073612906
NCZ05,OUT018,1652.4227102767618
NCV05,OUT019,704.2658844567954
DRM37,OUT046,2865.164408114371
FDV58,OUT027,4956.772043925138
FDN22,OUT027,6344.027420806375
NCO06,OUT049,726.1785503788803
FDT56,OUT019,134.5698795408116
FDM02,OUT013,1491.9438265880058
FDA09,OUT046,2656.6747539605144
NCC06,OUT035,2041.6722896268848
NCL54,OUT049,2690.9891900479597
NCB55,OUT017,1102.909910596311
FDB12,OUT017,1760.6610743698216
NCA54,OUT049,2724.313295220791
NCS38,OUT049,1866.8239845321248
FDC02,OUT049,3798.59277542399
FDK44,OUT019,817.3676578543066
FDE16,OUT035,3198.518487965953
NCS05,OUT035,2138.3327137097067
FDZ59,OUT045,2605.345765337361
FDI20,OUT017,3284.7477589110013
FDQ14,OUT046,2260.9060131919814
FDF53,OUT017,2824.897618884444
FDW25,OUT017,1454.2103673150466
NCQ43,OUT010,645.4829449037422
FDX52,OUT013,3092.649993992732
FDE28,OUT045,3487.944019748425
FDN15,OUT017,2228.206916102149
FDO28,OUT017,1946.7036305318206
FDQ33,OUT045,2397.203197544931
FDM22,OUT010,389.94875487157015
FDJ03,OUT017,953.4351065569533
FDI16,OUT045,1013.313441849109
FDI09,OUT027,6054.729381296151
FDX55,OUT013,3483.6538685753367
FDS23,OUT027,3388.6258522468997
DRC12,OUT045,2962.8081106702466
FDH41,OUT049,3225.756835705235
FDN01,OUT013,2819.9483581483537
FDV55,OUT045,2283.190782775369
NCJ19,OUT013,991.5758007051995
NCY29,OUT010,417.42908603588944
FDP03,OUT018,1701.7250298845065
FDZ52,OUT045,1805.9937388092935
FDH31,OUT010,884.9068846914354
FDQ19,OUT018,3575.211215519514
FDS15,OUT035,1757.3709378614722
FDN32,OUT017,2857.9465318733046
FDH32,OUT049,1638.1597468649275
FDF33,OUT017,1816.4562671619726
FDJ22,OUT046,2772.87041131386
FDG56,OUT010,490.24067996681424
FDC05,OUT046,2858.34656619407
FDK09,OUT013,3631.3408223630686
NCV29,OUT045,2758.470157193515
NCC43,OUT019,1276.9527021787965
NCA42,OUT049,2416.9669829802483
FDC10,OUT046,1836.8799866631962
FDC16,OUT013,1484.2986860904268
NCL17,OUT013,2290.1264296242703
FDA51,OUT035,1874.8372607109488
FDW01,OUT017,2435.71089009956
NCF30,OUT045,2060.1592385547383
FDN49,OUT013,773.4346389361713
FDY20,OUT045,1528.1815889336297
FDC15,OUT045,2463.116978498211
FDY24,OUT046,960.3660289754757
NCG43,OUT017,1588.8393717480894
FDA48,OUT013,3565.399702836303
NCF55,OUT017,772.6361939568174
FDL38,OUT049,1517.9677245077185
NCQ29,OUT018,3980.8728152864487
FDC34,OUT017,2494.845746230082
FDP36,OUT027,1577.0442070797394
FDN50,OUT010,600.2591554691664
FDO23,OUT049,1573.2889660842513
FDT56,OUT013,1028.6004526211939
FDT13,OUT027,4820.870061180923
FDZ03,OUT013,3021.2275479610958
FDQ03,OUT010,2197.1519109164
FDU44,OUT045,2544.4336734248086
FDD03,OUT049,3436.3901364391895
NCH30,OUT013,1856.682382074938
FDS60,OUT010,869.3120040321223
FDG08,OUT046,2539.71295580778
FDX38,OUT017,937.0686326924392
FDD22,OUT017,1878.739944193253
FDW51,OUT013,3372.984993663128
FDL09,OUT017,2663.1343439454567
FDZ60,OUT045,1763.6664591546391
NCH07,OUT046,2374.9292745661332
NCQ41,OUT049,2972.7847242074154
FDW04,OUT049,2035.0085680794712
FDI08,OUT027,6257.050911636135
FDR19,OUT019,659.6704728688173
FDV13,OUT046,1405.3609006700008
FDB52,OUT017,3915.5949063482676
FDZ48,OUT027,2995.7927161305006
NCO14,OUT049,917.6978009404643
FDZ50,OUT013,2974.4533533270046
FDN27,OUT019,478.2513570311128
FDQ60,OUT013,1996.6542939129433
FDR49,OUT017,916.0805268780041
DRJ35,OUT027,1826.0403447922008
DRI49,OUT017,1431.8537900740348
FDB47,OUT017,3253.813748916833
FDP37,OUT010,1044.8725435089686
FDR26,OUT049,2669.98778210659
FDY31,OUT019,650.2888912588987
FDC11,OUT045,1502.2700593213854
DRP47,OUT035,3813.576462943198
NCY54,OUT018,2615.161502540839
FDR27,OUT046,2021.903716151377
FDQ21,OUT019,513.5118436889466
NCQ29,OUT035,3981.4050708088344
FDJ02,OUT046,2208.379348812763
FDE21,OUT018,1889.315452704392
FDM39,OUT046,2611.952082863119
FDZ01,OUT017,1708.615999127674
NCB19,OUT018,1275.6774475112488
FDU03,OUT046,2659.5751598743614
FDP27,OUT049,2843.265102698644
DRF01,OUT045,2298.429580017709
FDM03,OUT049,1762.3993449678967
FDV01,OUT046,2315.1127452236074
FDS16,OUT046,2200.634895015234
FDO45,OUT035,1524.548277761644
NCX06,OUT035,2819.9253818092793
FDP13,OUT046,784.9440160586157
NCR38,OUT018,3779.231530951429
FDA01,OUT013,1020.8059670300718
FDT26,OUT017,1932.17137481374
FDD44,OUT027,6479.179114816756
FDB26,OUT013,964.780949372041
FDP45,OUT019,1276.7481305828646
NCP55,OUT046,1022.8679585224729
FDT23,OUT017,1362.1584950458123
FDO51,OUT045,829.4824786733193
FDA44,OUT046,1016.7345837498308
NCJ31,OUT018,3479.2164029706373
FDX37,OUT045,1660.2831317666532
NCD18,OUT049,3410.1368659151003
FDN40,OUT027,4003.5871915439184
FDL33,OUT017,3032.8996835155717
DRF48,OUT035,2919.3223891304137
FDW08,OUT035,1751.1179528137827
FDX39,OUT018,3306.4728125493207
FDB38,OUT049,2475.1443179564076
FDY46,OUT018,2740.325168972405
NCB06,OUT049,2443.533202739068
FDA34,OUT035,2712.815256317397
FDA35,OUT045,1961.1194485731835
FDQ07,OUT035,3369.9883090423473
FDU32,OUT045,1980.5701954200986
FDU26,OUT013,1994.5461928486789
FDU13,OUT010,1120.6995410330962
FDO09,OUT035,4004.9906382571
FDW03,OUT019,393.61015829567145
FDB38,OUT013,2589.872414035416
FDL26,OUT010,1090.8272160526017
NCN43,OUT045,2007.5040602636527
FDH08,OUT045,3522.302927023563
NCC31,OUT019,721.2034555398384
FDH14,OUT035,2234.2712548029303
FDL40,OUT017,1656.7706427633498
FDD20,OUT035,2003.1990329673226
NCV53,OUT035,3668.559957391493
FDD16,OUT045,1274.8167524869098
FDP24,OUT035,1941.9495697724246
FDQ25,OUT045,2700.172892188267
FDM38,OUT035,994.0521390135866
NCT18,OUT010,1647.3244934327104
FDM34,OUT049,2086.1093397497834
DRH37,OUT010,1259.6023528471328
NCE07,OUT013,2334.860542635366
FDG12,OUT013,1952.4640148302067
FDB59,OUT010,1501.9614773310832
FDS10,OUT018,2598.735013093314
FDN21,OUT010,1075.154795473099
FDM02,OUT045,1507.9274216147492
FDO44,OUT049,1825.229119439518
NCN17,OUT017,1720.1019442751679
FDH16,OUT018,1540.4376260867032
FDL44,OUT046,2380.43128114518
FDY47,OUT017,2084.964931395698
DRI39,OUT046,1003.1246562445644
NCX54,OUT018,1680.4493977223283
FDE59,OUT046,756.7206674558217
FDO46,OUT045,2925.757895120011
DRE13,OUT046,1424.0320049864044
FDW14,OUT013,1494.4473538320258
FDF35,OUT046,1696.8662338789134
FDO50,OUT019,319.1377231006927
DRF49,OUT017,1890.96463110659
FDT60,OUT049,2008.524576742929
FDP38,OUT045,942.6291817923045
FDA31,OUT027,4443.033202415452
FDY52,OUT010,-1.2767010604043207
FDD03,OUT027,5851.534096987651
FDN52,OUT018,1412.0850712549975
FDU20,OUT010,529.8569050628985
FDD22,OUT035,1818.7382434015922
NCB55,OUT019,128.17911073691357
FDN27,OUT045,1917.9308369986138
FDD16,OUT013,1293.1815399793413
FDW48,OUT046,1309.3143425958292
DRN35,OUT045,743.8896526888718
FDX25,OUT049,2748.166272456765
DRD49,OUT049,3507.439981940835
FDE21,OUT019,461.91194850927354
FDN44,OUT035,2512.582399757279
DRC01,OUT049,930.2941140636462
NCK30,OUT046,3600.5641014987323
FDU39,OUT013,1027.3783179878174
FDB49,OUT013,1648.4542010751156
FDS12,OUT045,2033.763009760062
FDR57,OUT018,2237.41628856865
FDX22,OUT027,5306.928946807591
FDC60,OUT013,1507.8404750043405
NCE42,OUT049,3433.157107732779
NCK42,OUT049,3225.983759214022
DRE01,OUT017,3724.8980673476317
FDE57,OUT018,2228.892154542842
DRK59,OUT019,1179.1830315500572
FDB10,OUT027,5937.698584806714
FDQ25,OUT046,2559.9062595349114
FDY26,OUT017,3241.0875963720173
FDG28,OUT049,3603.2795526788104
FDM14,OUT049,1771.9055155817236
NCH29,OUT049,1623.3143383230458
FDD48,OUT049,1858.608666168275
FDC17,OUT045,3236.6414563867074
DRH49,OUT027,2300.227573237958
FDN44,OUT018,2556.5993843189553
FDC29,OUT045,1864.2952303922996
DRK01,OUT019,337.4606386754838
FDD48,OUT017,1888.896189154341
FDB59,OUT013,3184.2590297332154
FDY45,OUT010,2155.7382448054423
FDX60,OUT035,1364.6062042810859
FDT09,OUT010,1126.191481949262
DRB24,OUT018,2376.4819460547305
FDL13,OUT035,3551.847328738174
FDN16,OUT035,1715.2886384186513
FDK57,OUT013,1998.9663704804916
FDO22,OUT027,2251.24036704664
FDC57,OUT010,1164.4800537565325
FDZ13,OUT027,1520.8722739625332
FDW27,OUT013,2502.70853004779
FDX10,OUT049,780.6372351227787
FDY08,OUT018,2211.1084837027684
FDA49,OUT017,1472.4911003285974
FDC32,OUT018,1428.7508838948734
FDO04,OUT035,1012.909726465276
NCZ54,OUT013,2602.572620865112
FDY40,OUT045,929.0322100695387
FDW36,OUT045,1777.008860017152
FDE11,OUT017,2871.0516663460266
DRE37,OUT045,2934.541300541881
NCK19,OUT017,3014.7072797211877
FDT19,OUT035,2734.0810993039863
FDE56,OUT045,1119.4353712091288
FDZ57,OUT010,1061.4149188246015
FDB35,OUT035,1579.9302929035516
FDF09,OUT010,-302.8511265808511
FDO34,OUT046,2492.9453542076385
FDA55,OUT046,3238.830321946351
NCM18,OUT035,1121.3621409033256
FDJ20,OUT019,513.8898824276273
DRQ35,OUT019,531.2365967025337
FDG02,OUT013,3054.804318261247
NCU29,OUT018,2193.9337962365016
FDL27,OUT027,1852.034525355527
NCA54,OUT035,2796.7412576076463
FDJ32,OUT035,1144.651314835006
FDB21,OUT019,1225.9820740135096
FDR46,OUT035,2325.882060392488
FDZ32,OUT046,1660.0662553499371
DRF36,OUT017,2961.2908144282706
NCU54,OUT017,3250.685043337759
NCI31,OUT017,738.5723955189039
DRA59,OUT035,2865.474478318824
NCC55,OUT045,784.6103531095389
FDE44,OUT018,931.5824244839464
NCN26,OUT018,1889.9926402393407
FDC11,OUT049,1476.8074392177468
FDV24,OUT035,2363.2672544062557
FDR40,OUT019,257.4157210603321
NCQ17,OUT049,2440.019901459875
FDC46,OUT045,2868.4861171743
NCM18,OUT046,1109.1916973476648
FDK16,OUT046,1553.454136444842
FDI28,OUT017,1413.170893755799
FDS11,OUT018,3313.1845768289445
DRD13,OUT046,1136.3041696231123
FDL36,OUT035,1516.882738446429
FDI27,OUT013,858.5422924920158
FDJ53,OUT019,490.3880753979354
FDS44,OUT045,3667.0711206002966
FDE28,OUT046,3308.934806287701
FDQ33,OUT018,2429.0617099605056
FDB37,OUT017,3647.4326044575264
FDQ31,OUT045,1458.2145862383509
NCQ05,OUT046,2254.7394827519843
FDE10,OUT013,2130.2021376665393
FDF38,OUT017,828.1961339580887
FDE50,OUT019,897.4125754694587
DRG37,OUT010,1288.5063635401407
NCH06,OUT049,3671.503487158971
FDY14,OUT045,4003.38031126142
FDO27,OUT017,1605.4828673879706
FDQ19,OUT049,3568.01280225034
FDZ26,OUT019,1199.8830451430713
FDN51,OUT013,4133.982322554733
FDK20,OUT035,1989.754880869938
FDD40,OUT018,2716.0389229231223
DRI25,OUT018,801.2082891267592
FDH56,OUT017,1909.6854784120246
FDI36,OUT027,5018.442928648543
DRH11,OUT018,809.5035116594208
NCV18,OUT017,1437.470826791067
DRI01,OUT049,2636.2022774363127
DRE48,OUT049,2992.3843989056863
FDS51,OUT035,1115.5592045496448
FDM38,OUT017,966.280967742171
FDB60,OUT027,4934.652772265662
FDY58,OUT035,3511.26723263236
FDY22,OUT045,2282.3495889599703
FDF11,OUT027,6004.056399785142
FDZ51,OUT035,1637.9998570830385
FDQ45,OUT017,2857.2088046380713
FDF17,OUT035,3029.1991792474655
NCF31,OUT027,3956.1622954376085
FDA37,OUT013,2053.710283571881
FDO51,OUT046,838.8913819328307
FDF34,OUT013,3178.6940968045105
FDD57,OUT018,1466.5461431944102
FDO37,OUT046,3291.3889469060628
FDR49,OUT049,971.5470375091793
FDS39,OUT049,2217.435978436224
FDI48,OUT027,1588.103842909478
DRM35,OUT049,2726.254529885019
FDV57,OUT035,2835.5347476198967
FDZ55,OUT013,2606.0116342932492
FDI28,OUT035,1366.5706376563778
FDS21,OUT045,1134.3394882704831
FDT34,OUT013,1768.8887373372916
DRI25,OUT035,1018.6680625542926
FDT47,OUT010,143.859393487724
DRH39,OUT045,1297.7733462121332
NCD54,OUT045,2282.1376421369014
FDU16,OUT027,2360.3361478763545
NCW29,OUT045,2091.461619207595
FDV25,OUT027,5595.476697583982
FDM56,OUT035,1810.5197566511008
FDZ04,OUT027,1886.8992081644315
FDG59,OUT019,1.1305790623769099
FDI56,OUT045,1524.7457496473498
FDS33,OUT035,1501.5310902326305
FDC23,OUT049,2676.6160255571845
FDT11,OUT049,2807.4339374102638
FDG17,OUT045,3713.26336130092
FDZ44,OUT045,1917.003758159475
FDJ52,OUT013,2600.893338070014
DRI23,OUT046,2365.717871766907
DRE15,OUT010,644.3102390892147
NCF07,OUT013,1694.4412917786192
NCR29,OUT049,1055.5327014668787
FDE44,OUT019,66.64612806589184
FDT23,OUT035,1381.1352906339266
NCG06,OUT017,3954.071317028436
NCU41,OUT010,1347.11468069223
FDH46,OUT017,1716.6411976628533
FDV31,OUT013,2866.639219192496
NCT41,OUT027,3994.15159841653
FDE22,OUT027,4152.984874171395
FDC26,OUT045,1805.8011748997892
DRF51,OUT017,778.6359104384719
NCY53,OUT019,455.36326478921546
FDY21,OUT017,3080.763528922166
FDL27,OUT013,1115.3017824224494
FDZ34,OUT049,2923.8093779238106
NCF43,OUT010,1114.6539594946044
FDC21,OUT035,1796.8503769320223
FDL26,OUT013,2527.107293154402
FDT25,OUT010,753.4271586172356
NCR30,OUT046,1244.786140199795
DRL23,OUT019,411.9330738704623
NCR05,OUT049,2983.2326366008947
NCE19,OUT018,943.4508932378328
FDY07,OUT035,884.0199088570739
FDB10,OUT017,3620.6027538565286
FDP57,OUT013,1744.919552100475
FDU48,OUT019,564.0733286623699
FDH48,OUT035,1468.507024855527
FDO33,OUT035,1897.945292051429
NCU29,OUT045,2341.904086660839
FDW35,OUT046,828.9200520845982
FDH05,OUT010,2194.039520446443
FDP26,OUT049,1709.7034655903267
DRG27,OUT035,841.9315031842425
FDQ33,OUT046,2278.8782782521967
FDH20,OUT010,714.8260951040079
FDV14,OUT046,1443.7869369644914
DRD01,OUT046,1001.6934076107123
NCI17,OUT049,1603.9413373876898
FDF39,OUT010,2489.2940656055107
FDX37,OUT046,1598.0132102836956
NCX17,OUT035,3570.8779009524815
FDN03,OUT013,3991.9348138078835
NCS41,OUT010,1729.4574298114485
FDH34,OUT045,2860.56208559656
NCX53,OUT018,2001.203219952483
FDY31,OUT046,2211.5828325732023
FDD20,OUT017,2063.9976569729947
FDE51,OUT045,880.9225060336423
FDV27,OUT046,1415.2103543046364
FDF16,OUT035,2356.316436836958
FDZ02,OUT049,1594.3309868167785
NCK05,OUT045,1129.3037945043732
FDM12,OUT027,4861.233695596025
NCA05,OUT018,2055.6036340738783
FDX33,OUT045,2511.9565940873267
FDM25,OUT049,2690.4907431173947
FDE41,OUT018,1412.404882070935
FDW14,OUT045,1501.2076932795608
NCD30,OUT046,1524.6675103102534
FDB23,OUT010,1642.0018648501357
FDF45,OUT046,1061.4197402522118
FDW20,OUT017,2020.2615828886653
FDF47,OUT045,3389.069389736479
NCR05,OUT019,977.2840259418615
DRB01,OUT046,2741.63743334546
FDE36,OUT013,2646.6111280364994
FDU56,OUT049,2795.2121469289186
FDB23,OUT049,3337.2951937431
FDN48,OUT049,1538.1044215944887
FDS43,OUT013,3027.312776913982
NCN05,OUT013,2957.2887431088247
NCL53,OUT049,2682.90753863309
FDL56,OUT046,1423.2055994704097
FDH17,OUT018,1561.6837341129476
FDP37,OUT046,1946.0019011337972
FDG09,OUT019,908.7776641323285
FDA55,OUT045,3409.90723466769
FDX31,OUT049,3461.7866374793125
FDJ41,OUT045,3948.638243213536
DRC24,OUT045,2453.704236683637
FDQ21,OUT035,1973.759060725591
